,i,q
8269,-0.02063367,-0.019909138
8270,-0.020495351,-0.019773062
8271,-0.020354398,-0.019635227
8272,-0.02021113,-0.019495828
8273,-0.020065375,-0.019355016
8274,-0.019917555,-0.019212997
8275,-0.019768517,-0.019070156
8276,-0.019618496,-0.018927015
8277,-0.019467719,-0.018783052
8278,-0.01931645,-0.018638883
8279,-0.01916489,-0.018494738
8280,-0.019013138,-0.018350463
8281,-0.01886216,-0.018206397
8282,-0.018712223,-0.018062992
8283,-0.0185633,-0.017920347
8284,-0.018416172,-0.017779162
8285,-0.018271139,-0.017639067
8286,-0.018128475,-0.017500682
8287,-0.017988557,-0.017364504
8288,-0.017851455,-0.017230723
8289,-0.017717531,-0.017099895
8290,-0.017587436,-0.016972667
8291,-0.01746126,-0.016848769
8292,-0.017339258,-0.016728474
8293,-0.017221948,-0.016612306
8294,-0.01710885,-0.016500203
8295,-0.017000029,-0.016392501
8296,-0.01689613,-0.016289374
8297,-0.016796606,-0.016191078
8298,-0.016701639,-0.01609825
8299,-0.016611446,-0.016010985
8300,-0.016526528,-0.01592899
8301,-0.016447231,-0.015852574
8302,-0.016373018,-0.01578232
8303,-0.016303394,-0.015717845
8304,-0.016238974,-0.015659312
8305,-0.016179925,-0.015607374
8306,-0.016126134,-0.015561731
8307,-0.01607752,-0.015522215
8308,-0.016033947,-0.015488891
8309,-0.015995564,-0.015461564
8310,-0.015961772,-0.015440408
8311,-0.015933312,-0.015425654
8312,-0.01590963,-0.015417188
8313,-0.015890718,-0.015414431
8314,-0.015876576,-0.015417182
8315,-0.015866948,-0.015425464
8316,-0.015861725,-0.015439195
8317,-0.015861385,-0.015457874
8318,-0.01586513,-0.015480986
8319,-0.015872963,-0.015508425
8320,-0.01588488,-0.015540119
8321,-0.015900617,-0.015575169
8322,-0.015920343,-0.015613897
8323,-0.015943725,-0.015655646
8324,-0.015971057,-0.015700089
8325,-0.016002085,-0.015747111
8326,-0.0160364,-0.015795875
8327,-0.016074529,-0.015845967
8328,-0.016116185,-0.015897568
8329,-0.016161565,-0.01594983
8330,-0.016210653,-0.016001897
8331,-0.016263079,-0.016053796
8332,-0.016318787,-0.01610536
8333,-0.016377728,-0.016156191
8334,-0.016440092,-0.016205942
8335,-0.016505416,-0.016253848
8336,-0.016573945,-0.016299805
8337,-0.01664553,-0.01634357
8338,-0.016720213,-0.01638523
8339,-0.016797947,-0.01642345
8340,-0.016878342,-0.016457763
8341,-0.01696143,-0.016488165
8342,-0.017046928,-0.016514549
8343,-0.0171345,-0.016536793
8344,-0.017224167,-0.016554747
8345,-0.017316539,-0.016568275
8346,-0.017411126,-0.01657714
8347,-0.017507387,-0.016581003
8348,-0.0176054,-0.01657981
8349,-0.017704975,-0.016573178
8350,-0.017805865,-0.016561098
8351,-0.017907906,-0.016543917
8352,-0.018010642,-0.016521797
8353,-0.018113852,-0.016494041
8354,-0.018217687,-0.016460758
8355,-0.018321581,-0.016421935
8356,-0.018425245,-0.016377628
8357,-0.0185285,-0.016328206
8358,-0.018631062,-0.01627381
8359,-0.018732393,-0.016214624
8360,-0.018832514,-0.016150888
8361,-0.018931357,-0.016082661
8362,-0.019027997,-0.016009789
8363,-0.01912252,-0.015932625
8364,-0.019214513,-0.015851468
8365,-0.019303117,-0.015766429
8366,-0.01938832,-0.015677437
8367,-0.019469729,-0.015585142
8368,-0.01954655,-0.015489899
8369,-0.019618673,-0.015391766
8370,-0.019686002,-0.015291134
8371,-0.019748515,-0.015187854
8372,-0.019805813,-0.015082759
8373,-0.019857699,-0.014975434
8374,-0.019904008,-0.014866228
8375,-0.019944457,-0.01475568
8376,-0.019978646,-0.0146435015
8377,-0.02000687,-0.014530069
8378,-0.020028457,-0.014415555
8379,-0.020043362,-0.014299809
8380,-0.020051222,-0.014183524
8381,-0.020052359,-0.0140675735
8382,-0.02004685,-0.013951407
8383,-0.02003439,-0.013834716
8384,-0.020015253,-0.013717713
8385,-0.019989202,-0.013600396
8386,-0.019956341,-0.01348335
8387,-0.019916564,-0.013366852
8388,-0.019870194,-0.013250347
8389,-0.019817062,-0.013133764
8390,-0.019757578,-0.013017883
8391,-0.019692102,-0.012902705
8392,-0.019620415,-0.012787828
8393,-0.019543221,-0.012673342
8394,-0.019460863,-0.012559132
8395,-0.019373335,-0.012445308
8396,-0.019280827,-0.012331743
8397,-0.019184059,-0.012218133
8398,-0.019083386,-0.01210488
8399,-0.018979315,-0.011991664
8400,-0.018872174,-0.011878827
8401,-0.018762132,-0.011766272
8402,-0.01864936,-0.011653756
8403,-0.018534208,-0.011540955
8404,-0.018417371,-0.01142868
8405,-0.018299112,-0.011316922
8406,-0.018179843,-0.0112056425
8407,-0.018059637,-0.011094305
8408,-0.017938714,-0.010982853
8409,-0.017817756,-0.010871554
8410,-0.017697103,-0.010760238
8411,-0.017576698,-0.010648363
8412,-0.017456455,-0.010536255
8413,-0.017336946,-0.010424088
8414,-0.017218586,-0.010311296
8415,-0.017101232,-0.01019839
8416,-0.016985707,-0.010085254
8417,-0.016871858,-0.0099721085
8418,-0.016760418,-0.009858648
8419,-0.016651591,-0.009744843
8420,-0.016545422,-0.00963115
8421,-0.01644163,-0.00951772
8422,-0.016339742,-0.009404464
8423,-0.016240241,-0.009291214
8424,-0.016143478,-0.009178177
8425,-0.016049344,-0.009065688
8426,-0.015957423,-0.008953294
8427,-0.01586774,-0.008841132
8428,-0.015780274,-0.008729777
8429,-0.015694834,-0.008619196
8430,-0.015611405,-0.008509531
8431,-0.015530076,-0.008400664
8432,-0.015450249,-0.008292076
8433,-0.015372068,-0.0081843
8434,-0.015295462,-0.008077802
8435,-0.015220257,-0.007972699
8436,-0.01514642,-0.007869048
8437,-0.015073959,-0.007766703
8438,-0.015002322,-0.0076657375
8439,-0.0149318315,-0.0075668436
8440,-0.014862414,-0.007469995
8441,-0.014793831,-0.007375187
8442,-0.014725606,-0.0072827884
8443,-0.014658156,-0.007192746
8444,-0.01459139,-0.0071051726
8445,-0.014525069,-0.007020153
8446,-0.014459311,-0.0069376654
8447,-0.014394286,-0.0068575144
8448,-0.014329021,-0.0067802374
8449,-0.0142640285,-0.006705622
8450,-0.01419901,-0.0066336696
8451,-0.014133735,-0.006564712
8452,-0.014068718,-0.006498516
8453,-0.014003806,-0.0064352998
8454,-0.013939174,-0.0063751587
8455,-0.013874942,-0.0063177776
8456,-0.013811183,-0.0062629734
8457,-0.013748072,-0.006210713
8458,-0.013685658,-0.00616128
8459,-0.013624081,-0.006114324
8460,-0.013563484,-0.0060701384
8461,-0.013504156,-0.0060284785
8462,-0.0134459995,-0.005989515
8463,-0.013389782,-0.0059529664
8464,-0.013335635,-0.005918594
8465,-0.013283212,-0.005886591
8466,-0.013232834,-0.005856724
8467,-0.013184687,-0.0058287783
8468,-0.013139255,-0.0058026984
8469,-0.013096103,-0.0057786833
8470,-0.013055325,-0.0057561183
8471,-0.013017372,-0.005734956
8472,-0.012982635,-0.005714909
8473,-0.012950894,-0.005695719
8474,-0.012922338,-0.0056777373
8475,-0.0128968395,-0.0056608566
8476,-0.0128745735,-0.005644846
8477,-0.012855909,-0.0056298985
8478,-0.012840845,-0.005616172
8479,-0.012829331,-0.005603164
8480,-0.012821743,-0.0055907774
8481,-0.012817816,-0.005579036
8482,-0.012817142,-0.005567812
8483,-0.0128201,-0.0055576377
8484,-0.012826613,-0.00554825
8485,-0.012836322,-0.0055396133
8486,-0.012849251,-0.0055319644
8487,-0.012865259,-0.005525416
8488,-0.012883929,-0.005519535
8489,-0.012905861,-0.005514173
8490,-0.012930599,-0.005509857
8491,-0.012957645,-0.005506505
8492,-0.012986661,-0.0055041597
8493,-0.013017881,-0.005502625
8494,-0.013050623,-0.0055024396
8495,-0.013084435,-0.005503583
8496,-0.013118959,-0.005506156
8497,-0.013154029,-0.005510251
8498,-0.013189136,-0.0055166
8499,-0.013224497,-0.0055249818
8500,-0.013259642,-0.0055354154
8501,-0.013294405,-0.0055481177
8502,-0.013328491,-0.005562642
8503,-0.013361323,-0.005579689
8504,-0.013392762,-0.005599482
8505,-0.013422416,-0.005621725
8506,-0.013449715,-0.005646674
8507,-0.013474678,-0.005674287
8508,-0.013496986,-0.0057044127
8509,-0.013516182,-0.0057374425
8510,-0.013532176,-0.005773404
8511,-0.0135445185,-0.0058116145
8512,-0.013552808,-0.0058525335
8513,-0.013557391,-0.0058963466
8514,-0.013557466,-0.005942516
8515,-0.013553048,-0.0059910873
8516,-0.013544192,-0.00604217
8517,-0.013530523,-0.006095514
8518,-0.013512057,-0.0061508347
8519,-0.013488432,-0.0062082075
8520,-0.01345945,-0.00626722
8521,-0.013424928,-0.0063277683
8522,-0.013384719,-0.0063894587
8523,-0.013338966,-0.006452247
8524,-0.013288099,-0.006516073
8525,-0.01323161,-0.0065803523
8526,-0.013169581,-0.006644741
8527,-0.013102034,-0.006708776
8528,-0.013028934,-0.006772468
8529,-0.0129506355,-0.0068355114
8530,-0.012867035,-0.0068973377
8531,-0.012777851,-0.0069576097
8532,-0.012683406,-0.0070162322
8533,-0.0125844935,-0.0070729926
8534,-0.012480601,-0.0071270852
8535,-0.01237155,-0.007178719
8536,-0.012257952,-0.0072276704
8537,-0.012139766,-0.0072730645
8538,-0.012017392,-0.007314833
8539,-0.011890715,-0.007352961
8540,-0.011759708,-0.0073872106
8541,-0.01162444,-0.0074170735
8542,-0.011485285,-0.007442266
8543,-0.01134283,-0.0074628294
8544,-0.011196984,-0.007478748
8545,-0.011048077,-0.007489893
8546,-0.010896396,-0.0074961106
8547,-0.010742139,-0.007497587
8548,-0.010585379,-0.007494291
8549,-0.010426021,-0.007485641
8550,-0.010264617,-0.0074718655
8551,-0.010101311,-0.0074530975
8552,-0.00993623,-0.007429645
8553,-0.009769773,-0.0074020643
8554,-0.009602073,-0.0073700794
8555,-0.009433241,-0.0073338384
8556,-0.00926347,-0.007293528
8557,-0.009092965,-0.0072494606
8558,-0.008922086,-0.00720218
8559,-0.0087509835,-0.0071518947
8560,-0.008579696,-0.0070984345
8561,-0.008408372,-0.007042333
8562,-0.008237337,-0.006984305
8563,-0.00806698,-0.006924296
8564,-0.007896771,-0.0068628127
8565,-0.007727191,-0.0068007996
8566,-0.007558011,-0.0067384886
8567,-0.007389216,-0.0066759028
8568,-0.007221082,-0.006614034
8569,-0.007053943,-0.006553196
8570,-0.0068876054,-0.0064934907
8571,-0.0067228265,-0.0064359964
8572,-0.0065601687,-0.006380887
8573,-0.0063991924,-0.006328654
8574,-0.0062400317,-0.0062794494
8575,-0.0060825376,-0.006233821
8576,-0.005927175,-0.0061919848
8577,-0.0057738754,-0.0061544403
8578,-0.0056223995,-0.0061218664
8579,-0.0054729856,-0.006093936
8580,-0.005325317,-0.006070619
8581,-0.005179456,-0.006052704
8582,-0.0050357995,-0.006040347
8583,-0.004894361,-0.006033678
8584,-0.0047546783,-0.006032723
8585,-0.004616937,-0.0060378104
8586,-0.0044815466,-0.0060487464
8587,-0.004348405,-0.0060653626
8588,-0.0042175204,-0.006088209
8589,-0.004088647,-0.0061171493
8590,-0.003962373,-0.006151778
8591,-0.0038385221,-0.006192624
8592,-0.0037166292,-0.0062389984
8593,-0.003597091,-0.006290518
8594,-0.0034795753,-0.0063472805
8595,-0.003364044,-0.006409092
8596,-0.0032503423,-0.0064756856
8597,-0.0031385808,-0.006546968
8598,-0.00302868,-0.006621803
8599,-0.0029205184,-0.006700275
8600,-0.0028144168,-0.006782128
8601,-0.0027100293,-0.006866817
8602,-0.0026068836,-0.0069538713
8603,-0.0025053606,-0.0070427763
8604,-0.002405132,-0.007132514
8605,-0.0023060546,-0.007223264
8606,-0.002208292,-0.007314316
8607,-0.0021117069,-0.007404889
8608,-0.0020162114,-0.0074945586
8609,-0.0019215902,-0.007583092
8610,-0.0018274119,-0.007670347
8611,-0.0017340564,-0.0077556632
8612,-0.0016415865,-0.0078384895
8613,-0.0015494553,-0.007918232
8614,-0.001457654,-0.0079948325
8615,-0.0013662084,-0.008067478
8616,-0.0012750827,-0.008135696
8617,-0.0011842656,-0.008199291
8618,-0.0010941287,-0.00825793
8619,-0.0010044659,-0.008310758
8620,-0.00091481546,-0.0083578555
8621,-0.00082545134,-0.008398787
8622,-0.00073592324,-0.008432964
8623,-0.0006462666,-0.008460294
8624,-0.00055669545,-0.008480184
8625,-0.00046710728,-0.008492659
8626,-0.00037746705,-0.008497374
8627,-0.00028804617,-0.008494561
8628,-0.00019844812,-0.008483837
8629,-0.000109070614,-0.008465028
8630,-2.0054335e-05,-0.00843811
8631,6.8716654e-05,-0.008402906
8632,0.00015680904,-0.0083596
8633,0.00024414065,-0.0083082635
8634,0.00033075045,-0.0082485005
8635,0.00041632587,-0.008180796
8636,0.00050086033,-0.008105168
8637,0.00058433856,-0.008021572
8638,0.00066648395,-0.007930093
8639,0.0007476282,-0.0078309635
8640,0.0008275764,-0.0077242414
8641,0.0009062522,-0.007610474
8642,0.0009833153,-0.007489435
8643,0.0010580829,-0.0073618405
8644,0.0011308336,-0.0072282283
8645,0.0012016746,-0.0070886333
8646,0.0012702056,-0.0069430796
8647,0.0013361224,-0.0067917737
8648,0.0013996913,-0.0066350806
8649,0.0014605487,-0.0064736316
8650,0.0015184026,-0.006307406
8651,0.0015736561,-0.006137218
8652,0.0016259056,-0.005963453
8653,0.0016750616,-0.0057868063
8654,0.0017216069,-0.0056074876
8655,0.0017649477,-0.0054263845
8656,0.0018050169,-0.005243369
8657,0.0018417365,-0.005058688
8658,0.0018751005,-0.0048735277
8659,0.0019052814,-0.0046880585
8660,0.0019326328,-0.0045024646
8661,0.0019570335,-0.0043172613
8662,0.0019784993,-0.0041328585
8663,0.001997634,-0.003949535
8664,0.002014492,-0.0037676706
8665,0.0020291188,-0.0035875398
8666,0.002041418,-0.0034094565
8667,0.0020518322,-0.003233961
8668,0.0020603547,-0.0030613714
8669,0.0020676912,-0.0028918784
8670,0.0020740025,-0.0027259593
8671,0.0020792792,-0.002563923
8672,0.0020841346,-0.0024059878
8673,0.0020889184,-0.0022519825
8674,0.0020941456,-0.0021021115
8675,0.0021002113,-0.001956984
8676,0.0021077152,-0.0018163217
8677,0.0021169242,-0.001680485
8678,0.0021282644,-0.001549039
8679,0.0021420969,-0.0014219298
8680,0.0021590074,-0.00129942
8681,0.0021793097,-0.0011815914
8682,0.0022032226,-0.0010687305
8683,0.0022316035,-0.0009601948
8684,0.0022648126,-0.0008562269
8685,0.002303076,-0.0007567808
8686,0.0023469126,-0.00066108216
8687,0.0023964613,-0.00056922477
8688,0.0024518562,-0.00048108216
8689,0.0025136329,-0.0003964768
8690,0.0025817014,-0.00031478156
8691,0.002656125,-0.00023594913
8692,0.0027377252,-0.00015929574
8693,0.0028268467,-8.484689e-05
8694,0.0029238658,-1.1858255e-05
8695,0.0030289167,5.9933474e-05
8696,0.0031415545,0.0001309175
8697,0.0032623003,0.00020144702
8698,0.003391126,0.00027201956
8699,0.0035276362,0.00034318655
8700,0.0036718436,0.00041473267
8701,0.0038237388,0.00048689282
8702,0.003983024,0.0005607495
8703,0.004150029,0.00063637394
8704,0.0043240916,0.0007143576
8705,0.0045045805,0.00079506094
8706,0.004691632,0.0008788616
8707,0.004885163,0.0009663324
8708,0.005085052,0.0010571897
8709,0.005290857,0.0011522757
8710,0.005502044,0.0012521175
8711,0.0057180645,0.0013567624
8712,0.0059386888,0.0014666356
8713,0.0061636493,0.0015817652
8714,0.006392617,0.0017021156
8715,0.006624301,0.0018277336
8716,0.0068587223,0.0019590906
8717,0.007095216,0.0020961808
8718,0.0073335106,0.002239214
8719,0.007573309,0.0023881146
8720,0.007813773,0.002542706
8721,0.008054659,0.0027029759
8722,0.008295779,0.0028692526
8723,0.008536346,0.0030410022
8724,0.008775877,0.0032185158
8725,0.009014167,0.0034012226
8726,0.009250725,0.0035890522
8727,0.009485028,0.0037816935
8728,0.009716457,0.003978577
8729,0.009944885,0.00417936
8730,0.010169883,0.0043836664
8731,0.010390906,0.004591462
8732,0.010608015,0.0048023565
8733,0.010820758,0.005016182
8734,0.011028659,0.0052323127
8735,0.011232072,0.0054503423
8736,0.011430722,0.0056700865
8737,0.011624156,0.0058905147
8738,0.011812258,0.0061114696
8739,0.011995693,0.0063324887
8740,0.012174079,0.0065534306
8741,0.012347094,0.006773649
8742,0.012515155,0.0069926684
8743,0.012677518,0.007209798
8744,0.012834599,0.007425082
8745,0.012986391,0.0076378076
8746,0.013132788,0.007847716
8747,0.01327405,0.008054544
8748,0.013410208,0.008258092
8749,0.013541346,0.008457634
8750,0.0136678945,0.008652988
8751,0.013790067,0.008844393
8752,0.013907892,0.009031536
8753,0.014021927,0.009214087
8754,0.0141319875,0.009392095
8755,0.014238772,0.009565381
8756,0.014342537,0.009733932
8757,0.014443194,0.009897563
8758,0.014541051,0.010056161
8759,0.014636028,0.010210022
8760,0.014728306,0.010359115
8761,0.0148181245,0.010503222
8762,0.014905725,0.010642792
8763,0.014990934,0.010777624
8764,0.015074024,0.010908375
8765,0.015154953,0.011035257
8766,0.015234499,0.0111585185
8767,0.0153121855,0.011278172
8768,0.015388685,0.011394414
8769,0.015463849,0.011507584
8770,0.015537648,0.011618042
8771,0.015610228,0.011725878
8772,0.01568167,0.01183183
8773,0.015751721,0.011935873
8774,0.01582068,0.012038668
8775,0.015888335,0.012140024
8776,0.015954481,0.012240353
8777,0.016019274,0.012340045
8778,0.016082672,0.012439111
8779,0.016144915,0.012538633
8780,0.016206194,0.012638576
8781,0.016265677,0.0127388
8782,0.01632352,0.012839841
8783,0.01637989,0.01294198
8784,0.016434293,0.013044974
8785,0.016486822,0.013149114
8786,0.01653716,0.01325492
8787,0.016585493,0.013361988
8788,0.016632196,0.013470954
8789,0.016677177,0.013581727
8790,0.01671961,0.013694113
8791,0.016759835,0.01380796
8792,0.01679858,0.013923519
8793,0.016835228,0.0140409125
8794,0.016869975,0.014159595
8795,0.016902782,0.014279284
8796,0.016933532,0.0144002745
8797,0.01696224,0.01452232
8798,0.016988808,0.014645252
8799,0.017013583,0.014768497
8800,0.01703678,0.014891767
8801,0.0170583,0.015014808
8802,0.017078647,0.015137257
8803,0.017097956,0.01525905
8804,0.017115962,0.015379623
8805,0.01713293,0.015498893
8806,0.017148692,0.015616531
8807,0.017163647,0.015731731
8808,0.017178165,0.015844788
8809,0.017192364,0.0159552
8810,0.017206725,0.016062524
8811,0.017221317,0.016166257
8812,0.017236462,0.01626634
8813,0.017252505,0.01636214
8814,0.017269943,0.01645361
8815,0.017288463,0.016539901
8816,0.017308239,0.016620878
8817,0.017329812,0.016696595
8818,0.017353624,0.016766261
8819,0.017379608,0.016829697
8820,0.017407836,0.016886948
8821,0.01743871,0.016938161
8822,0.017472422,0.01698304
8823,0.017508682,0.017021297
8824,0.01754777,0.017052963
8825,0.01758982,0.01707806
8826,0.017635409,0.017096186
8827,0.017684557,0.017107498
8828,0.017737005,0.017112125
8829,0.017792905,0.017110527
8830,0.017852154,0.017102264
8831,0.017914576,0.017087385
8832,0.017980834,0.017066302
8833,0.018050624,0.017039075
8834,0.018123703,0.01700578
8835,0.018200569,0.016966658
8836,0.018280847,0.01692212
8837,0.01836405,0.01687224
8838,0.018450238,0.016817376
8839,0.018538991,0.016758014
8840,0.01863033,0.016694432
8841,0.018724367,0.016627362
8842,0.018820807,0.016557042
8843,0.018918706,0.01648353
8844,0.019018104,0.016407158
8845,0.01911876,0.016328482
8846,0.01922041,0.016247883
8847,0.019322682,0.01616597
8848,0.019425577,0.016082937
8849,0.01952919,0.015999295
8850,0.019632952,0.015915217
8851,0.019736571,0.01583143
8852,0.01983968,0.015748346
8853,0.01994194,0.015666487
8854,0.020043377,0.015586216
8855,0.020143677,0.015507839
8856,0.020242529,0.015431944
8857,0.020339884,0.015358646
8858,0.0204357,0.015288587
8859,0.020529589,0.01522189
8860,0.020620916,0.015159082
8861,0.020709964,0.015100411
8862,0.020796765,0.015046276
8863,0.020881401,0.014996812
8864,0.02096354,0.01495276
8865,0.021042973,0.014914106
8866,0.021119906,0.014881253
8867,0.021194523,0.014854443
8868,0.02126671,0.014833476
8869,0.02133644,0.0148188025
8870,0.02140377,0.0148110185
8871,0.021468794,0.014809985
8872,0.021531474,0.014815473
8873,0.021591779,0.014827897
8874,0.021650061,0.014847399
8875,0.02170667,0.014874165
8876,0.02176116,0.014908025
8877,0.021813678,0.014949132
8878,0.021864513,0.014997632
8879,0.021913832,0.015053294
8880,0.021961885,0.0151157295
8881,0.022008775,0.015184947
8882,0.02205466,0.015261317
8883,0.022099582,0.015344603
8884,0.022143729,0.015434546
8885,0.02218743,0.015530992
8886,0.022230817,0.015634134
8887,0.022273846,0.015743814
8888,0.02231693,0.015859814
8889,0.022359718,0.015981933
8890,0.022402396,0.016109567
8891,0.022444809,0.016242718
8892,0.022487318,0.016381081
8893,0.022529503,0.01652426
8894,0.022572037,0.016672583
8895,0.022614803,0.016825866
8896,0.02265818,0.0169837
8897,0.022701873,0.017146384
8898,0.02274573,0.017312901
8899,0.022789804,0.017483478
8900,0.022833873,0.017657414
8901,0.022877548,0.017834987
8902,0.022920962,0.018016482
8903,0.02296449,0.018201252
8904,0.023007665,0.018388817
8905,0.02305042,0.018578984
8906,0.02309267,0.01877173
8907,0.023134205,0.018966464
8908,0.023175007,0.019163385
8909,0.023214536,0.019362213
8910,0.023253178,0.01956295
8911,0.02329114,0.019765178
8912,0.023327693,0.019968923
8913,0.023362651,0.020173762
8914,0.023395525,0.020379482
8915,0.02342662,0.020586072
8916,0.023455432,0.020793727
8917,0.023482168,0.021001883
8918,0.023506613,0.021210292
8919,0.023528446,0.02141898
8920,0.023547303,0.021627698
8921,0.023563258,0.021836223
8922,0.023576565,0.022044374
8923,0.02358686,0.022252152
8924,0.023593955,0.022459244
8925,0.023598166,0.02266539
8926,0.02359917,0.02287044
8927,0.023597691,0.023074139
8928,0.023593344,0.02327678
8929,0.023585968,0.023477722
8930,0.02357575,0.023676759
8931,0.023562722,0.023874141
8932,0.023547264,0.024069576
8933,0.023529584,0.024262441
8934,0.023509556,0.02445284
8935,0.023487084,0.024640877
8936,0.023462348,0.024826298
8937,0.02343564,0.025008807
8938,0.023407,0.02518811
8939,0.023376664,0.025364159
8940,0.023345403,0.025536729
8941,0.023313323,0.02570545
8942,0.023280539,0.025870321
8943,0.023247296,0.026031436
8944,0.023214247,0.026188418
8945,0.023181288,0.026340477
8946,0.023148803,0.026487896
8947,0.023116857,0.026630897
8948,0.02308577,0.026768928
8949,0.02305612,0.026901932
8950,0.02302799,0.027029507
8951,0.023001771,0.0271519
8952,0.022977915,0.027269088
8953,0.022956371,0.027380506
8954,0.022937376,0.027486168
8955,0.022920998,0.027585998
8956,0.022906953,0.027680032
8957,0.022896066,0.027768193
8958,0.022888582,0.027850607
8959,0.022884496,0.027926922
8960,0.022884117,0.027996985
8961,0.022886883,0.028060678
8962,0.022892911,0.028118003
8963,0.022902345,0.028169349
8964,0.022915376,0.028214557
8965,0.022932205,0.028254032
8966,0.022952752,0.028287148
8967,0.022976816,0.028314237
8968,0.023004478,0.02833518
8969,0.023035444,0.02835031
8970,0.02306934,0.028359799
8971,0.023106618,0.028364273
8972,0.023146745,0.028363705
8973,0.023189617,0.028358184
8974,0.023235234,0.028348142
8975,0.023283541,0.0283335
8976,0.023333853,0.028314337
8977,0.023385996,0.02829073
8978,0.023439473,0.028263051
8979,0.023494216,0.02823135
8980,0.023550302,0.028196394
8981,0.023607317,0.028158259
8982,0.02366502,0.028116891
8983,0.02372276,0.028072996
8984,0.023779863,0.028026862
8985,0.023836793,0.027978586
8986,0.023893414,0.027928317
8987,0.023949338,0.027876226
8988,0.024003936,0.02782256
8989,0.024057442,0.027767628
8990,0.024109581,0.027712043
8991,0.0241599,0.027655818
8992,0.024208136,0.027599392
8993,0.024254339,0.027543066
8994,0.024298323,0.027486395
8995,0.024339842,0.027430084
8996,0.024378493,0.027374329
8997,0.024414381,0.027318995
8998,0.02444749,0.027264109
8999,0.024477495,0.027209807
9000,0.02450447,0.027156629
9001,0.024528433,0.027104676
9002,0.024549117,0.02705387
9003,0.024566835,0.027003944
9004,0.024581498,0.026954928
9005,0.024592973,0.026907366
9006,0.024601461,0.026861299
9007,0.02460726,0.026816748
9008,0.024609966,0.026773376
9009,0.02460958,0.02673098
9010,0.024606565,0.026690004
9011,0.02460063,0.026650643
9012,0.024592454,0.026612781
9013,0.02458217,0.02657659
9014,0.024569897,0.026541559
9015,0.024555761,0.026507841
9016,0.024539506,0.026474966
9017,0.024521071,0.026443325
9018,0.024501368,0.02641225
9019,0.024480345,0.026382579
9020,0.0244582,0.0263539
9021,0.024434937,0.026326064
9022,0.024410928,0.026298957
9023,0.0243866,0.02627223
9024,0.024361832,0.026245898
9025,0.02433674,0.026219867
9026,0.024311574,0.026194543
9027,0.02428622,0.026169997
9028,0.02426154,0.026146278
9029,0.024237627,0.026123064
9030,0.0242143,0.026100386
9031,0.024191426,0.02607802
9032,0.024169363,0.026056357
9033,0.024147874,0.0260356
9034,0.024126958,0.026015645
9035,0.024107406,0.025996633
9036,0.024088738,0.025978306
9037,0.02407119,0.025960753
9038,0.024054553,0.025944514
9039,0.024039052,0.025929574
9040,0.024024883,0.025915919
9041,0.024011945,0.025903352
9042,0.024000332,0.02589229
9043,0.023989998,0.025883205
9044,0.023980537,0.025875645
9045,0.023972444,0.025870191
9046,0.023965288,0.025866942
9047,0.02395943,0.02586589
9048,0.023954224,0.025867566
9049,0.023949498,0.02587191
9050,0.02394575,0.025879096
9051,0.02394238,0.025889296
9052,0.023939328,0.025902387
9053,0.023936516,0.025918514
9054,0.023933755,0.025938246
9055,0.023931142,0.025961502
9056,0.023928795,0.025988016
9057,0.023926683,0.026018282
9058,0.023924388,0.026051965
9059,0.023922117,0.026089393
9060,0.023919748,0.026130643
9061,0.023916587,0.02617554
9062,0.023913048,0.026224047
9063,0.023908908,0.026276223
9064,0.023903938,0.026331292
9065,0.023898039,0.02638989
9066,0.02389138,0.026451917
9067,0.02388442,0.02651713
9068,0.023876855,0.026585447
9069,0.023868188,0.026656738
9070,0.02385845,0.026730515
9071,0.023847844,0.026806626
9072,0.023836752,0.026885118
9073,0.023824934,0.02696539
9074,0.023812266,0.02704719
9075,0.023798835,0.027130557
9076,0.023784861,0.02721522
9077,0.023770291,0.027300568
9078,0.023755178,0.027386144
9079,0.023739206,0.027471371
9080,0.023722542,0.02755656
9081,0.023705283,0.027641334
9082,0.02368791,0.02772503
9083,0.02367029,0.027807798
9084,0.023652662,0.027888691
9085,0.023635574,0.02796722
9086,0.023618747,0.028043
9087,0.023602065,0.02811608
9088,0.023586027,0.028185993
9089,0.023570415,0.028252618
9090,0.023555605,0.028315505
9091,0.023541655,0.028374258
9092,0.02352844,0.02842868
9093,0.023516139,0.0284781
9094,0.023504887,0.028522206
9095,0.023494966,0.02856084
9096,0.023486203,0.028593572
9097,0.02347884,0.028620437
9098,0.02347316,0.028641345
9099,0.023469731,0.028655903
9100,0.02346828,0.028664147
9101,0.023468284,0.028665684
9102,0.023470648,0.028660426
9103,0.023474868,0.028648425
9104,0.02348126,0.028629808
9105,0.023489805,0.028604265
9106,0.023500402,0.028571643
9107,0.023513012,0.028531885
9108,0.02352753,0.028484907
9109,0.023544652,0.028431015
9110,0.023563853,0.02837044
9111,0.023585325,0.028303087
9112,0.023609297,0.028229088
9113,0.023635369,0.028148677
9114,0.02366378,0.028061904
9115,0.023694457,0.027969409
9116,0.023727316,0.027870594
9117,0.023762124,0.027765948
9118,0.02379867,0.027655816
9119,0.023836764,0.027540691
9120,0.023877053,0.027420918
9121,0.023919273,0.02729676
9122,0.023963034,0.027168559
9123,0.024008406,0.027036494
9124,0.024054991,0.026901271
9125,0.024102943,0.026763653
9126,0.024152124,0.026623603
9127,0.02420235,0.026481364
